game_session,installation_id,title,num_correct,num_incorrect,accuracy,accuracy_group
712df7e54473df3a,32ee1b00,Cart Balancer (Assessment),1,0,1,3
fefe32fd76275b1d,32ee1b00,Cart Balancer (Assessment),1,0,1,3
254edd177d7b1590,32f39539,Cauldron Filler (Assessment),1,1,0.5,2
0796f0adddb88012,33055146,Mushroom Sorter (Assessment),1,0,1,3
134a18716134801e,33055146,Bird Measurer (Assessment),1,0,1,3
6d129c32bb48f1c1,331e62f7,Cauldron Filler (Assessment),0,1,0,0
b3d4f57d3cda9528,331e62f7,Cart Balancer (Assessment),0,1,0,0
5f78bc04b742b8f2,33431b63,Bird Measurer (Assessment),1,0,1,3
a002a7cf2f4988ae,33431b63,Chest Sorter (Assessment),0,4,0,0
af4463da10ffefb4,33431b63,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
c38afc8f0eb25439,33431b63,Chest Sorter (Assessment),1,1,0.5,2
ea70a22dbbb4a1ed,33431b63,Cart Balancer (Assessment),1,0,1,3
1dde234a9902187e,3353217d,Cauldron Filler (Assessment),1,1,0.5,2
2d1d895db41bdcea,3353217d,Cart Balancer (Assessment),0,4,0,0
30c013f4d79908c5,3353217d,Chest Sorter (Assessment),1,0,1,3
390dffa3fa620d19,3353217d,Chest Sorter (Assessment),0,5,0,0
9bc727f7a9a4de6c,3353217d,Chest Sorter (Assessment),0,5,0,0
04d5ea1d07a8bb67,3357f66b,Cauldron Filler (Assessment),1,0,1,3
2795f7d2378387e6,3357f66b,Bird Measurer (Assessment),1,2,0.3333333333333333,1
bb945e0cc530df09,3357f66b,Cart Balancer (Assessment),1,0,1,3
d54788bb6fbd82cf,3357f66b,Cauldron Filler (Assessment),0,7,0,0
9bbf80e7893e0054,33777855,Mushroom Sorter (Assessment),0,5,0,0
59783d295e9d8983,338ddc67,Bird Measurer (Assessment),1,0,1,3
f8685a33ef364d1b,338ddc67,Mushroom Sorter (Assessment),1,0,1,3
0b2b6957c58aeabf,33a40a24,Cauldron Filler (Assessment),0,3,0,0
1fed5df1392b2684,33a40a24,Bird Measurer (Assessment),0,7,0,0
6733bde0ecc8c50d,33a40a24,Mushroom Sorter (Assessment),0,3,0,0
d59aed975656186b,33a40a24,Cauldron Filler (Assessment),1,0,1,3
f1a3f656517f3acc,33c1f79c,Bird Measurer (Assessment),0,8,0,0
b85e621ea5dc15b9,33ccb073,Cauldron Filler (Assessment),1,3,0.25,1
4330a225938acce5,33cd1301,Cart Balancer (Assessment),1,2,0.3333333333333333,1
4539141969d5d0e0,33cd1301,Chest Sorter (Assessment),0,1,0,0
5c3c92d1bb2ea821,33cd1301,Bird Measurer (Assessment),0,1,0,0
a46eba3664c66630,33cd1301,Cauldron Filler (Assessment),1,0,1,3
c69051c3e8a52b0e,33cd1301,Cart Balancer (Assessment),1,0,1,3
2b56feaa2003a427,33e41b33,Cart Balancer (Assessment),1,0,1,3
434a3f17a71ab5dd,33e41b33,Chest Sorter (Assessment),1,5,0.16666666666666666,1
f9e2016352547e60,33e41b33,Cauldron Filler (Assessment),1,4,0.2,1
022b1d6a37ef298a,33e4333e,Cauldron Filler (Assessment),1,0,1,3
04b3a4071e95cf91,33e4333e,Mushroom Sorter (Assessment),1,0,1,3
12ac65d5977d7d4a,33e4333e,Mushroom Sorter (Assessment),1,0,1,3
1332249c53fd4622,33e4333e,Cart Balancer (Assessment),1,0,1,3
1f85b63e643f6e5a,33e4333e,Cauldron Filler (Assessment),1,0,1,3
2752817558a57f1d,33e4333e,Mushroom Sorter (Assessment),1,0,1,3
2c8e24106e7f9d84,33e4333e,Cart Balancer (Assessment),0,1,0,0
34a93fd73075ff40,33e4333e,Cauldron Filler (Assessment),1,0,1,3
42a8e937b8ab20ac,33e4333e,Cauldron Filler (Assessment),1,0,1,3
499982b2177dcfd4,33e4333e,Chest Sorter (Assessment),1,0,1,3
4e974694da45080a,33e4333e,Cart Balancer (Assessment),1,0,1,3
5d569cf855006c53,33e4333e,Cart Balancer (Assessment),1,0,1,3
6eaec49b9ac39496,33e4333e,Bird Measurer (Assessment),1,2,0.3333333333333333,1
7bb0ab0292da8009,33e4333e,Cauldron Filler (Assessment),1,0,1,3
7f4baa09246d65f2,33e4333e,Chest Sorter (Assessment),1,1,0.5,2
943391c762af59fd,33e4333e,Cart Balancer (Assessment),1,0,1,3
95edfbf5edca44d7,33e4333e,Chest Sorter (Assessment),0,4,0,0
9ff61e259ce9bde8,33e4333e,Cauldron Filler (Assessment),1,0,1,3
a63cd80e1f390080,33e4333e,Cart Balancer (Assessment),1,0,1,3
b94b0f25ade6740a,33e4333e,Cauldron Filler (Assessment),1,0,1,3
c2a9a696d7bac299,33e4333e,Cart Balancer (Assessment),1,0,1,3
d71d1008441bd43b,33e4333e,Mushroom Sorter (Assessment),1,0,1,3
df22ad04933d5a81,33e4333e,Bird Measurer (Assessment),0,7,0,0
e29603f27a1beed9,33e4333e,Bird Measurer (Assessment),1,3,0.25,1
e7c665c677be1b9d,33e4333e,Cart Balancer (Assessment),1,0,1,3
ebb1cad6b3349a6f,33e4333e,Bird Measurer (Assessment),1,1,0.5,2
fa5cc28609044c7c,33e4333e,Bird Measurer (Assessment),1,0,1,3
10fa916c39c9c64c,34217050,Mushroom Sorter (Assessment),1,0,1,3
3255db798c4128ee,34217050,Cauldron Filler (Assessment),1,0,1,3
7fc13f006a8e9e3b,34217050,Cart Balancer (Assessment),1,0,1,3
904cf5e76fa60a5c,34217050,Chest Sorter (Assessment),0,1,0,0
9b62c4af2037c7ca,34217050,Cart Balancer (Assessment),1,0,1,3
b6d56c5f3cc24b1e,34217050,Chest Sorter (Assessment),1,7,0.125,1
cfa8186fc78089a9,34217050,Bird Measurer (Assessment),1,1,0.5,2
1ae56fb2d78619d3,342be259,Bird Measurer (Assessment),1,0,1,3
4bb77b08df3c5917,342be259,Mushroom Sorter (Assessment),1,0,1,3
79b538087128b99f,342be259,Cart Balancer (Assessment),1,0,1,3
bde0f938c1054a80,342be259,Chest Sorter (Assessment),1,0,1,3
c23cf177696ce24d,342be259,Cauldron Filler (Assessment),1,0,1,3
05723b5afe50e7d5,343f56f4,Cauldron Filler (Assessment),1,1,0.5,2
09633e270b255991,343f56f4,Bird Measurer (Assessment),1,2,0.3333333333333333,1
0e07f5341a3c2e88,343f56f4,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
26a56fc60012228b,343f56f4,Cart Balancer (Assessment),1,4,0.2,1
32dd775d455ea556,343f56f4,Mushroom Sorter (Assessment),1,4,0.2,1
4b4e0393b462f512,343f56f4,Bird Measurer (Assessment),1,2,0.3333333333333333,1
5382d75be574cf2f,343f56f4,Mushroom Sorter (Assessment),1,0,1,3
5c70daab797c7d24,343f56f4,Mushroom Sorter (Assessment),1,0,1,3
5f3f45829d4a4282,343f56f4,Chest Sorter (Assessment),0,3,0,0
82e82fd025be9303,343f56f4,Mushroom Sorter (Assessment),1,0,1,3
a74defd1ffbc1477,343f56f4,Mushroom Sorter (Assessment),1,4,0.2,1
ba2fa11bb67574ca,343f56f4,Cart Balancer (Assessment),0,1,0,0
c72f413c2e62c4e4,343f56f4,Bird Measurer (Assessment),0,11,0,0
cefa699cd2210e66,343f56f4,Cauldron Filler (Assessment),1,1,0.5,2
d20702adebfc9692,343f56f4,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
db985c35137df287,343f56f4,Cauldron Filler (Assessment),1,1,0.5,2
e80a5c93f851bffb,343f56f4,Cauldron Filler (Assessment),1,0,1,3
edd415c949eee3c5,343f56f4,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
daedebcb2c692577,344fd656,Cart Balancer (Assessment),0,2,0,0
21edff5ada8751f4,345706ff,Cart Balancer (Assessment),1,0,1,3
2dece46283f0cff1,345706ff,Chest Sorter (Assessment),1,2,0.3333333333333333,1
adcbbe9bfe1ab308,345706ff,Cauldron Filler (Assessment),1,1,0.5,2
0250fd16dfc8ae0c,346ac291,Chest Sorter (Assessment),1,0,1,3
1c295a2f14bef5be,346ac291,Chest Sorter (Assessment),1,1,0.5,2
77c25a21f9476077,346ac291,Mushroom Sorter (Assessment),1,0,1,3
96070d715d75be9b,346ac291,Cart Balancer (Assessment),1,0,1,3
a9f774071c37f7d3,346ac291,Bird Measurer (Assessment),1,1,0.5,2
b23b96e1e2c677ef,346ac291,Cart Balancer (Assessment),1,0,1,3
e8e6544296c13991,346ac291,Chest Sorter (Assessment),0,1,0,0
4045661735f66017,3470ed15,Chest Sorter (Assessment),0,3,0,0
3ade711109f2dbca,34790713,Cart Balancer (Assessment),1,0,1,3
aaace547e7b161b7,34790713,Mushroom Sorter (Assessment),1,0,1,3
e5a754836c6731ab,34790713,Chest Sorter (Assessment),0,5,0,0
9b0752d60f0d39b2,348f93bf,Cauldron Filler (Assessment),1,0,1,3
346fc37581dbe53a,34942688,Chest Sorter (Assessment),0,2,0,0
54a92036e25bb1f4,349ecc0e,Chest Sorter (Assessment),1,5,0.16666666666666666,1
92a6e0b2c49738da,349ecc0e,Cart Balancer (Assessment),1,0,1,3
025dc34c854b0b84,34d1f794,Chest Sorter (Assessment),0,3,0,0
6adf633afa55ab07,34d1f794,Mushroom Sorter (Assessment),0,2,0,0
6eaa648056c2f850,34d1f794,Cart Balancer (Assessment),1,0,1,3
b6b944dea7d58983,34d1f794,Cauldron Filler (Assessment),1,0,1,3
cb3ca3ab700869d4,34d1f794,Chest Sorter (Assessment),0,2,0,0
d211696420a63984,34d1f794,Bird Measurer (Assessment),0,4,0,0
de13ee252291795d,34d1f794,Cauldron Filler (Assessment),1,0,1,3
e0b592be76ef3745,34d1f794,Cart Balancer (Assessment),1,0,1,3
0fc9a2f2cadfc06a,35054b88,Bird Measurer (Assessment),1,0,1,3
b9fcedd8dd4d558e,350834c1,Chest Sorter (Assessment),0,2,0,0
0603a326f655753e,350a31cd,Cauldron Filler (Assessment),1,1,0.5,2
130c429811bd1ae5,350a31cd,Cart Balancer (Assessment),0,1,0,0
1f4f758cba9ed7a0,350a31cd,Bird Measurer (Assessment),0,5,0,0
20f60183ec5d82c2,350a31cd,Cart Balancer (Assessment),0,1,0,0
43ce7ead229cccf5,350a31cd,Bird Measurer (Assessment),1,9,0.1,1
4fa47e20dd631e67,350a31cd,Cauldron Filler (Assessment),1,0,1,3
5dd3db8d09d2470b,350a31cd,Cart Balancer (Assessment),0,3,0,0
615c824b64049e70,350a31cd,Bird Measurer (Assessment),1,4,0.2,1
636395816be7bbb5,350a31cd,Chest Sorter (Assessment),0,12,0,0
7a07401d27ea47cd,350a31cd,Cart Balancer (Assessment),0,3,0,0
83020997b0fc7968,350a31cd,Chest Sorter (Assessment),0,1,0,0
880cf92de47ea2d5,350a31cd,Cart Balancer (Assessment),0,1,0,0
992ee3fdfc70e6d3,350a31cd,Chest Sorter (Assessment),0,4,0,0
a1b71aa71043733c,350a31cd,Cart Balancer (Assessment),1,1,0.5,2
a1fe9cfb9ef26678,350a31cd,Cauldron Filler (Assessment),1,1,0.5,2
a592df3008408336,350a31cd,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
a610edebb70c9819,350a31cd,Chest Sorter (Assessment),0,1,0,0
a7ecb50a0f03999f,350a31cd,Mushroom Sorter (Assessment),0,3,0,0
a85bee2fe72904b0,350a31cd,Mushroom Sorter (Assessment),1,0,1,3
aa1dd27372435e64,350a31cd,Bird Measurer (Assessment),1,1,0.5,2
ba1c396eadd8bb6a,350a31cd,Mushroom Sorter (Assessment),1,0,1,3
cfedb07bd00a11de,350a31cd,Cart Balancer (Assessment),0,1,0,0
d6ea817973e2d364,350a31cd,Bird Measurer (Assessment),0,7,0,0
d91e36477d3be6fd,350a31cd,Cauldron Filler (Assessment),1,0,1,3
0eb2de844155f845,35289c91,Chest Sorter (Assessment),1,1,0.5,2
1bfb72a015c11d4a,35289c91,Bird Measurer (Assessment),1,1,0.5,2
52eebe6c53bfd6ca,35289c91,Cart Balancer (Assessment),0,5,0,0
a151d89f31a82871,35289c91,Mushroom Sorter (Assessment),1,0,1,3
d15ee6453cb8767c,35289c91,Cauldron Filler (Assessment),1,3,0.25,1
06868bb9ff4d7f54,353622fd,Cauldron Filler (Assessment),1,1,0.5,2
131c87e3e5f2e0ee,353622fd,Bird Measurer (Assessment),0,13,0,0
1a080c429572c3db,353622fd,Cart Balancer (Assessment),0,2,0,0
1f53a2d6ec5eece5,353622fd,Cart Balancer (Assessment),0,4,0,0
26dabea4efb7e597,353622fd,Cauldron Filler (Assessment),1,0,1,3
26f3549d02ba8982,353622fd,Cart Balancer (Assessment),1,3,0.25,1
5914f0aa62e65e9d,353622fd,Cauldron Filler (Assessment),1,0,1,3
8035cb9ea70aa77c,353622fd,Chest Sorter (Assessment),1,1,0.5,2
80b2148b7755641f,353622fd,Bird Measurer (Assessment),0,9,0,0
8133649ab314624e,353622fd,Cauldron Filler (Assessment),1,0,1,3
81e70fd82e00394e,353622fd,Cauldron Filler (Assessment),1,1,0.5,2
87a697890df849b9,353622fd,Chest Sorter (Assessment),0,4,0,0
87f16cf8402e0fba,353622fd,Mushroom Sorter (Assessment),0,1,0,0
87f8bfc3d05fcc51,353622fd,Mushroom Sorter (Assessment),0,2,0,0
8a657d4c5453f023,353622fd,Bird Measurer (Assessment),0,10,0,0
8ca6d81f570049b5,353622fd,Cart Balancer (Assessment),1,4,0.2,1
9180019ccdcfe8aa,353622fd,Cauldron Filler (Assessment),1,0,1,3
9c6b1073608f466b,353622fd,Cauldron Filler (Assessment),1,0,1,3
a8147c83b845cbcd,353622fd,Bird Measurer (Assessment),0,8,0,0
af9559ab4855ebaf,353622fd,Cauldron Filler (Assessment),1,0,1,3
b327c2854ab30223,353622fd,Cauldron Filler (Assessment),1,0,1,3
c8bdc1db1b5779f2,353622fd,Bird Measurer (Assessment),0,5,0,0
d9aa1bcfd1b46d1f,353622fd,Cauldron Filler (Assessment),1,0,1,3
df81d70fa75c6d37,353622fd,Cauldron Filler (Assessment),1,0,1,3
e577fbd2e940f504,353622fd,Mushroom Sorter (Assessment),1,0,1,3
e65ae499a84ea8c4,353622fd,Cauldron Filler (Assessment),0,2,0,0
e94253978e7e824b,353622fd,Bird Measurer (Assessment),0,6,0,0
ed669826563cde9f,353622fd,Bird Measurer (Assessment),0,11,0,0
f13df1f322e84f6c,353622fd,Mushroom Sorter (Assessment),1,0,1,3
f576a790c57b6232,353622fd,Mushroom Sorter (Assessment),1,0,1,3
fdfd328ca97049bb,353622fd,Mushroom Sorter (Assessment),1,0,1,3
ff1486a1d5be2309,353622fd,Mushroom Sorter (Assessment),1,0,1,3
4024beedfdc49ae6,353848da,Chest Sorter (Assessment),0,3,0,0
552fa8baffacc619,353848da,Bird Measurer (Assessment),1,0,1,3
a25d176e507cef98,353848da,Chest Sorter (Assessment),0,4,0,0
c1e23f5004636290,353848da,Cart Balancer (Assessment),1,0,1,3
c6430c7898a669ae,353848da,Cauldron Filler (Assessment),1,0,1,3
c7e8ad3702f307fa,353848da,Mushroom Sorter (Assessment),1,0,1,3
f4574321a69fbf2a,353848da,Cauldron Filler (Assessment),1,1,0.5,2
fdc770fd47638a4b,353848da,Cart Balancer (Assessment),1,0,1,3
8096171c850ca4e3,353cee0e,Chest Sorter (Assessment),0,4,0,0
aaaa0a3a94640211,353cee0e,Chest Sorter (Assessment),0,7,0,0
a3f5387324258c20,356672a8,Mushroom Sorter (Assessment),0,1,0,0
766e4fa527f6351e,35a0efa9,Mushroom Sorter (Assessment),1,0,1,3
05c4ab612107a713,35a11691,Mushroom Sorter (Assessment),1,1,0.5,2
249f46b7f902789d,35a11691,Mushroom Sorter (Assessment),1,0,1,3
657b85dcd9cb511e,35a11691,Chest Sorter (Assessment),0,5,0,0
69d372d491e32ebf,35a11691,Cauldron Filler (Assessment),1,0,1,3
7151aab8716b310b,35a11691,Cauldron Filler (Assessment),1,1,0.5,2
762c4c368772c505,35a11691,Chest Sorter (Assessment),0,1,0,0
83c926b7985cef48,35a11691,Bird Measurer (Assessment),0,19,0,0
90dc07b43db50c0c,35a11691,Cauldron Filler (Assessment),1,1,0.5,2
91a814eb7b96cc81,35a11691,Bird Measurer (Assessment),1,1,0.5,2
b3ac8bf9621fffdf,35a11691,Cart Balancer (Assessment),1,0,1,3
d72a2a31b29e21fb,35a11691,Cauldron Filler (Assessment),1,0,1,3
1a9f8c120efbf6c5,35bf830c,Bird Measurer (Assessment),0,1,0,0
4a7c85b84873b061,35bf830c,Cauldron Filler (Assessment),1,0,1,3
a649b5bf42af294a,35bf830c,Mushroom Sorter (Assessment),1,1,0.5,2
b83273d3e8fe3b6a,35c1abcf,Cart Balancer (Assessment),1,0,1,3
e84fb1f0c354859b,35c1abcf,Cart Balancer (Assessment),1,0,1,3
03da1153c6779f1c,35cff99d,Bird Measurer (Assessment),1,2,0.3333333333333333,1
09ab1acbfcc570fa,35cff99d,Mushroom Sorter (Assessment),1,0,1,3
946c492e5ca528bd,35cff99d,Cauldron Filler (Assessment),1,0,1,3
e220a1d3176a9bfc,35cff99d,Chest Sorter (Assessment),1,7,0.125,1
e7f235f164d660aa,35cff99d,Bird Measurer (Assessment),1,7,0.125,1
5e3095c1df346cdf,35e5b972,Mushroom Sorter (Assessment),1,0,1,3
68f20bf32d8d1489,35e5b972,Mushroom Sorter (Assessment),1,0,1,3
82afcc547de996fb,35e5b972,Cart Balancer (Assessment),0,2,0,0
95d9030b7afc8483,35e5b972,Mushroom Sorter (Assessment),1,0,1,3
98dfac3945491598,35e5b972,Cauldron Filler (Assessment),1,0,1,3
c526bf5289697d29,35e5b972,Mushroom Sorter (Assessment),0,1,0,0
feb577d26defba19,35e5b972,Cauldron Filler (Assessment),1,0,1,3
066b055fd190862e,35e704e6,Cauldron Filler (Assessment),1,1,0.5,2
225831ef1f6344e7,35e704e6,Cauldron Filler (Assessment),1,3,0.25,1
5df6d43a5caca8db,35e704e6,Cauldron Filler (Assessment),1,0,1,3
77af2eb4f1ad6ddc,35e704e6,Cauldron Filler (Assessment),1,1,0.5,2
82efff0abc088993,35e704e6,Cauldron Filler (Assessment),1,1,0.5,2
85e5dbe5c137718d,35e704e6,Bird Measurer (Assessment),0,4,0,0
917d91ff5b6f0f0a,35e704e6,Cauldron Filler (Assessment),1,0,1,3
a7324dc89a612510,35e704e6,Cart Balancer (Assessment),0,1,0,0
bae1e27ee5e8f821,35e704e6,Chest Sorter (Assessment),0,2,0,0
cfbfde97db376055,35e704e6,Cart Balancer (Assessment),0,4,0,0
da33751bbdbbb252,35e704e6,Cart Balancer (Assessment),0,1,0,0
dd10d5fb515b3422,35e704e6,Cart Balancer (Assessment),0,4,0,0
e4a247236503038f,35e704e6,Cauldron Filler (Assessment),1,0,1,3
f5c5fcf11b84a568,35e704e6,Bird Measurer (Assessment),0,4,0,0
01e85bf09d7f2290,35fb0787,Mushroom Sorter (Assessment),1,1,0.5,2
068ff107f4fe37e4,35fb0787,Bird Measurer (Assessment),1,2,0.3333333333333333,1
704823adaa06db9e,35fb0787,Bird Measurer (Assessment),1,5,0.16666666666666666,1
185e700e43ab78fb,3614c8eb,Chest Sorter (Assessment),0,4,0,0
c2d254ef16e77dba,3614c8eb,Mushroom Sorter (Assessment),1,1,0.5,2
d631fa99ff224191,364d1a28,Cauldron Filler (Assessment),0,5,0,0
293532f21cb0bffe,365bdd63,Mushroom Sorter (Assessment),0,1,0,0
3eee03d934cf65c2,365bdd63,Cauldron Filler (Assessment),1,0,1,3
651b1e487b5ab33e,365bdd63,Cart Balancer (Assessment),1,0,1,3
85b59ffd0498eab3,365bdd63,Bird Measurer (Assessment),0,13,0,0
975ff7ffece4aab0,365bdd63,Cauldron Filler (Assessment),1,0,1,3
bf58fd5e44d24032,365bdd63,Chest Sorter (Assessment),0,2,0,0
ee1decf765f13ae5,365bdd63,Cart Balancer (Assessment),1,0,1,3
772992a33950a0b4,3673020a,Cauldron Filler (Assessment),1,0,1,3
e14a23d7395cc7f1,3673020a,Cart Balancer (Assessment),1,0,1,3
f1bd3f2503d9bbb9,3673020a,Chest Sorter (Assessment),1,0,1,3
30fe132dd88e7363,3677d381,Mushroom Sorter (Assessment),1,0,1,3
3e17aec8d0c236c8,3677d381,Mushroom Sorter (Assessment),1,0,1,3
8d69bea2a82385f1,3677d381,Mushroom Sorter (Assessment),1,0,1,3
da7c590e079ac5bb,369a195a,Mushroom Sorter (Assessment),1,0,1,3
f124dbbcc48ee723,369a195a,Bird Measurer (Assessment),1,7,0.125,1
f8b83f309e5734e2,369a195a,Chest Sorter (Assessment),1,2,0.3333333333333333,1
6ab767fb00fedf26,36a50492,Cart Balancer (Assessment),1,0,1,3
c12a15f49cca60cb,36a50492,Cart Balancer (Assessment),1,0,1,3
329d9de44f433cce,36b3e7d3,Cart Balancer (Assessment),1,0,1,3
7e86e8bf7888cf77,36b3e7d3,Cauldron Filler (Assessment),1,0,1,3
8018b8bd9fd7ed4e,36b3e7d3,Cauldron Filler (Assessment),1,0,1,3
e4af2aeaf8379083,36b3e7d3,Cart Balancer (Assessment),1,0,1,3
0c7c7e0d810ebe4a,36bd989b,Chest Sorter (Assessment),1,1,0.5,2
209b565ea06ca02e,36bd989b,Mushroom Sorter (Assessment),1,0,1,3
21a1d5919cee47b0,36bd989b,Cart Balancer (Assessment),1,0,1,3
281e868022a4f83a,36bd989b,Cauldron Filler (Assessment),1,0,1,3
3cb874ad952ad494,36bd989b,Cauldron Filler (Assessment),1,0,1,3
3fb8ecddf7a083af,36bd989b,Cart Balancer (Assessment),1,0,1,3
576615e59fc19f01,36bd989b,Bird Measurer (Assessment),1,2,0.3333333333333333,1
74f7b943b2888f40,36bd989b,Mushroom Sorter (Assessment),1,0,1,3
85141cd499514b7c,36bd989b,Cart Balancer (Assessment),1,0,1,3
969a6c0d56aa4683,36bd989b,Mushroom Sorter (Assessment),0,2,0,0
9a3a9e3fce4aac45,36bd989b,Cart Balancer (Assessment),1,0,1,3
9ab551eb743e374d,36bd989b,Mushroom Sorter (Assessment),1,0,1,3
9f4bf7ad22c7a652,36bd989b,Cart Balancer (Assessment),1,0,1,3
b1886f137fbb5fd4,36bd989b,Bird Measurer (Assessment),1,0,1,3
b24402fc62704f23,36bd989b,Cauldron Filler (Assessment),1,0,1,3
e5d659fc00ee417c,36bd989b,Mushroom Sorter (Assessment),1,0,1,3
e6c11d14a6bbe66f,36bd989b,Cauldron Filler (Assessment),1,0,1,3
a6bca08a8d2148f6,36be6a97,Mushroom Sorter (Assessment),1,0,1,3
61b0acd5571bf0a8,36ef852b,Cart Balancer (Assessment),1,0,1,3
8415062eb7087f46,36ef852b,Cauldron Filler (Assessment),1,0,1,3
bf383a97c03bfbec,36ef852b,Bird Measurer (Assessment),1,0,1,3
dc6cfa6b7c25a803,36ef852b,Cart Balancer (Assessment),1,0,1,3
e678865f00343a22,36ef852b,Chest Sorter (Assessment),0,1,0,0
e72b01c013e112b9,36ef852b,Chest Sorter (Assessment),0,3,0,0
91a50d398c3cdf15,36f3e789,Mushroom Sorter (Assessment),1,0,1,3
db765ec8523ef2d2,36f3e789,Bird Measurer (Assessment),0,14,0,0
41f6c99b63c479df,370b33d6,Cauldron Filler (Assessment),1,0,1,3
d922ef11e72a6130,370b33d6,Cauldron Filler (Assessment),1,0,1,3
af5e155e6fc8f0a7,370e92d3,Cart Balancer (Assessment),1,0,1,3
4721c12460b2c32c,37123dcb,Bird Measurer (Assessment),0,3,0,0
4f018bc03adcc01b,37123dcb,Cauldron Filler (Assessment),0,2,0,0
0034c95c473c0dd5,371a7c29,Mushroom Sorter (Assessment),1,0,1,3
49166cf7fd4b7913,371a7c29,Chest Sorter (Assessment),0,5,0,0
75d2cb894d1562f2,371a7c29,Chest Sorter (Assessment),0,3,0,0
9c0080afb911a917,371a7c29,Cauldron Filler (Assessment),1,1,0.5,2
9c12fc97fd38bf48,371a7c29,Cauldron Filler (Assessment),1,0,1,3
d1f10d60ec4e890a,371a7c29,Cart Balancer (Assessment),1,0,1,3
d3e01a57f732d66e,371a7c29,Cart Balancer (Assessment),1,0,1,3
e9860cd428fc3ac1,371a7c29,Bird Measurer (Assessment),1,5,0.16666666666666666,1
4eb3d60228e1104e,37326cf5,Mushroom Sorter (Assessment),1,1,0.5,2
78a59e3d5f6aac08,37326cf5,Cauldron Filler (Assessment),1,0,1,3
e2bb8ff1a740f1c1,37326cf5,Cart Balancer (Assessment),1,0,1,3
ed39a9822a78b5db,37326cf5,Chest Sorter (Assessment),0,5,0,0
2c043d005843e630,3738f1cd,Cart Balancer (Assessment),1,0,1,3
557ac8ec419e6b1f,3738f1cd,Cauldron Filler (Assessment),1,0,1,3
569de2f90f95afe5,3738f1cd,Chest Sorter (Assessment),0,8,0,0
9112cd8ea6bf0d69,3738f1cd,Cart Balancer (Assessment),1,1,0.5,2
edbef646edccf91b,3738f1cd,Cauldron Filler (Assessment),1,1,0.5,2
f80edbc4cda79bd8,3738f1cd,Chest Sorter (Assessment),0,1,0,0
0df42d657b890c2e,3744efef,Mushroom Sorter (Assessment),1,0,1,3
5025f7ca2b345ec2,3744efef,Cart Balancer (Assessment),1,0,1,3
64a60f32cac1b235,3744efef,Mushroom Sorter (Assessment),1,0,1,3
7d06d72228b3cd7b,3744efef,Cauldron Filler (Assessment),1,1,0.5,2
ca0917bbc33aabdd,3744efef,Bird Measurer (Assessment),1,1,0.5,2
e6322e6cfffa26b8,3744efef,Cart Balancer (Assessment),1,0,1,3
04408154d85977b7,375690fc,Bird Measurer (Assessment),1,1,0.5,2
33f4b54a62b48fce,375690fc,Cart Balancer (Assessment),1,0,1,3
4801125c91b0b7e8,375690fc,Chest Sorter (Assessment),0,13,0,0
91d507023889800e,375690fc,Cart Balancer (Assessment),1,0,1,3
bfb88156644d9852,375690fc,Mushroom Sorter (Assessment),1,1,0.5,2
c61580404ca89639,375690fc,Cauldron Filler (Assessment),1,0,1,3
d2741575302f2a23,375690fc,Chest Sorter (Assessment),0,4,0,0
149b05df930e8a06,376980a2,Cart Balancer (Assessment),1,1,0.5,2
cb5421d6174304c8,376980a2,Chest Sorter (Assessment),1,5,0.16666666666666666,1
f2329de7b17ddf91,376980a2,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
6c54b1d3e09259fd,37795aab,Cauldron Filler (Assessment),1,0,1,3
02a3b88210c48305,377cee6e,Bird Measurer (Assessment),1,1,0.5,2
04f9f87416db7d52,377cee6e,Mushroom Sorter (Assessment),1,1,0.5,2
159109bc9a7f795e,377cee6e,Cart Balancer (Assessment),1,0,1,3
2523e342205f5657,377cee6e,Cauldron Filler (Assessment),1,0,1,3
2ed1b661d916c1c8,377cee6e,Chest Sorter (Assessment),1,2,0.3333333333333333,1
45dc59f845b5d913,377cee6e,Cart Balancer (Assessment),1,0,1,3
4af69d75de1f8f51,377cee6e,Cauldron Filler (Assessment),1,0,1,3
73b3645d5dbed867,377cee6e,Mushroom Sorter (Assessment),1,1,0.5,2
829c7c79b63575b6,377cee6e,Mushroom Sorter (Assessment),1,1,0.5,2
893ef3647e3abf54,377cee6e,Bird Measurer (Assessment),0,6,0,0
907ff3893c5d8eaf,377cee6e,Cauldron Filler (Assessment),1,0,1,3
98ce0ec589673d5f,377cee6e,Cart Balancer (Assessment),1,0,1,3
abd8f3e2a26582a5,377cee6e,Cart Balancer (Assessment),1,0,1,3
b984be51159d7ef0,377cee6e,Chest Sorter (Assessment),1,5,0.16666666666666666,1
be3d7e391520e06e,377cee6e,Mushroom Sorter (Assessment),1,0,1,3
c308e471ac020f31,377cee6e,Mushroom Sorter (Assessment),1,1,0.5,2
ce7c3fe2a3b92c9d,377cee6e,Cart Balancer (Assessment),1,0,1,3
efb41b415e19a8b9,377cee6e,Mushroom Sorter (Assessment),1,1,0.5,2
